iteration,profile,question,l2_input,vague_input,l4_method,l4_justification,l3_mapping,l3_mapping_consistent,l3_mapping_runs
17,novice,How do I classify and interpret a heterogeneous assemblage of artefacts recovered from an archaeological context?,,,Natural Language Processing (NLP) for Catalog Data,"NLP techniques can extract meaningful, structured information from unstructured textual descriptions associated with the artifacts.",L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
17,novice,How do I classify and interpret a heterogeneous assemblage of artefacts recovered from an archaeological context?,,,Network Analysis (Graph Theory),"This method can map relationships between artifacts, contexts, or artifact types to reveal patterns of association or interaction.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
17,novice,How do I classify and interpret a heterogeneous assemblage of artefacts recovered from an archaeological context?,,,Geospatial Analysis (GIS),GIS allows for the spatial mapping and analysis of artifact distribution relative to the archaeological context or landscape.,L3-226: Geographic Information System Modeling,True,"[""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling""]"
17,novice,How do I classify and interpret a heterogeneous assemblage of artefacts recovered from an archaeological context?,,,"Topic Modeling (e.g., LDA)",Topic modeling can identify underlying themes or functional groups within large sets of artifact descriptions or associated textual data.,L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
18,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Regression & Generalized Linear Models,,Multiple Linear Regression (MLR),To model the linear relationship between quantifiable asset attributes (independent variables) and a continuous valuation metric (dependent variable).,L3-129: Multiple Regression Models,True,"[""L3-129: Multiple Regression Models"", ""L3-129: Multiple Regression Models"", ""L3-129: Multiple Regression Models""]"
18,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Regression & Generalized Linear Models,,Generalized Linear Models (GLMs) with Poisson or Negative Binomial Distribution,"To model count data, such as the frequency of observed damage events or the number of required protective interventions.",L3-135: Bayesian and Advanced Count Models,True,"[""L3-135: Bayesian and Advanced Count Models"", ""L3-135: Bayesian and Advanced Count Models"", ""L3-135: Bayesian and Advanced Count Models""]"
18,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Regression & Generalized Linear Models,,Ordinal Logistic Regression,"To assess the probability of an asset falling into specific, ordered risk categories (e.g., Low, Medium, High risk).",L3-134: Logistic Regression Variants,True,"[""L3-134: Logistic Regression Variants"", ""L3-134: Logistic Regression Variants"", ""L3-134: Logistic Regression Variants""]"
18,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Regression & Generalized Linear Models,,"Survival Analysis (e.g., Cox Proportional Hazards Model)","To model the time until a critical failure or degradation event occurs, given various risk factors.",L3-045: Survival Analysis Methods,True,"[""L3-045: Survival Analysis Methods"", ""L3-045: Survival Analysis Methods"", ""L3-045: Survival Analysis Methods""]"
18,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Regression & Generalized Linear Models,,Bayesian Hierarchical Models,To incorporate prior expert knowledge about asset value or risk into the model while allowing for variation across different cultural sites or asset types.,L3-158: Bayesian Statistical Inference,True,"[""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference""]"
18,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Regression & Generalized Linear Models,,Random Forest Regression,"To handle complex, non-linear relationships between numerous asset characteristics and the resulting valuation or risk score without assuming linearity.",L3-022: Random Forest Ensemble Methods,True,"[""L3-022: Random Forest Ensemble Methods"", ""L3-022: Random Forest Ensemble Methods"", ""L3-022: Random Forest Ensemble Methods""]"
18,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Regression & Generalized Linear Models,,Support Vector Regression (SVR),To predict the continuous value of an asset by finding the optimal hyperplane that fits the data within a specified margin of error.,L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
18,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of network or relational analysis,Social Network Analysis (SNA),"SNA can map relationships between the cultural asset, stakeholders, threats, and protective measures to visualize interconnectedness.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
18,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of network or relational analysis,"Graph Databases (e.g., Neo4j)","Graph databases are ideal for storing and querying the complex, multi-relational data inherent in a risk and protection framework.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
18,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of network or relational analysis,"Centrality Measures (e.g., Betweenness, Eigenvector)","These measures can identify which elements (e.g., specific threats or stakeholders) are most critical or influential within the asset's network.",L3-037: Network Centrality Metrics,True,"[""L3-037: Network Centrality Metrics"", ""L3-037: Network Centrality Metrics"", ""L3-037: Network Centrality Metrics""]"
18,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of network or relational analysis,Risk Propagation Modeling (using Bayesian Networks),Bayesian Networks allow for the probabilistic modeling of how a risk event in one part of the system can cascade and affect the asset's value.,L3-158: Bayesian Statistical Inference,True,"[""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference""]"
18,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of network or relational analysis,"Topic Modeling (e.g., LDA)","Topic modeling can analyze unstructured text (reports, policy documents) to automatically identify recurring themes related to the asset's value and threats.",L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
