iteration,profile,question,l2_input,vague_input,l4_method,l4_justification,l3_mapping,l3_mapping_consistent,l3_mapping_runs
81,expert,How do I study funerary practices and biological characteristics of a past population from skeletal remains?,Photogrammetry & 3D Reconstruction,,Point Cloud Registration using Iterative Closest Point (ICP),"ICP algorithms align multiple skeletal reconstructions into a common coordinate system, enabling direct comparative analysis of biological characteristics across different individuals or sites.",L3-054: Point Cloud Registration and Alignment,True,"[""L3-054: Point Cloud Registration and Alignment"", ""L3-054: Point Cloud Registration and Alignment"", ""L3-054: Point Cloud Registration and Alignment""]"
81,expert,How do I study funerary practices and biological characteristics of a past population from skeletal remains?,Photogrammetry & 3D Reconstruction,,Finite Element Analysis (FEA) on reconstructed bone models,Applying FEA to the 3D models simulates mechanical loading to infer the functional activities and biomechanical adaptations of the past population.,L3-138: Finite Element and Related Numerical Methods,True,"[""L3-138: Finite Element and Related Numerical Methods"", ""L3-138: Finite Element and Related Numerical Methods"", ""L3-138: Finite Element and Related Numerical Methods""]"
81,expert,How do I study funerary practices and biological characteristics of a past population from skeletal remains?,Photogrammetry & 3D Reconstruction,,Machine Learning classifiers for pathological pattern recognition,Training algorithms on 3D surface data can automatically detect and classify complex pathologies or trauma patterns that are difficult to identify consistently through traditional visual inspection.,L3-207: Visual Pattern Recognition,False,"[""L3-207: Visual Pattern Recognition"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-207: Visual Pattern Recognition""]"
81,intermediate,How do I study funerary practices and biological characteristics of a past population from skeletal remains?,,some kind of statistical or quantitative analysis,Principal Component Analysis (PCA),"This dimensionality reduction technique identifies major axes of variation in morphometric data to objectively cluster individuals by biological sex, ancestry, or age.",L3-019: Principal Component Analysis Variants,True,"[""L3-019: Principal Component Analysis Variants"", ""L3-019: Principal Component Analysis Variants"", ""L3-019: Principal Component Analysis Variants""]"
81,intermediate,How do I study funerary practices and biological characteristics of a past population from skeletal remains?,,some kind of statistical or quantitative analysis,Linear Discriminant Analysis (LDA),"This supervised classification method maximizes separation between predefined groups (e.g., sex or population) to create robust diagnostic functions for skeletal identification.",L3-015: Discriminant Analysis Variants,True,"[""L3-015: Discriminant Analysis Variants"", ""L3-015: Discriminant Analysis Variants"", ""L3-015: Discriminant Analysis Variants""]"
81,intermediate,How do I study funerary practices and biological characteristics of a past population from skeletal remains?,,some kind of statistical or quantitative analysis,Canonical Variate Analysis (CVA),"Similar to LDA but unsupervised regarding group labels during training, CVA optimizes the separation of known groups to visualize and quantify biological distinctiveness in cranial datasets.",L3-019: Principal Component Analysis Variants,False,"[""L3-019: Principal Component Analysis Variants"", ""L3-019: Principal Component Analysis Variants"", ""L3-015: Discriminant Analysis Variants""]"
81,intermediate,How do I study funerary practices and biological characteristics of a past population from skeletal remains?,,some kind of statistical or quantitative analysis,Geometric Morphometrics (GMM),"By capturing the full configuration of landmark coordinates, GMM provides a statistically rigorous framework for analyzing shape variation independent of size and position.",L3-183: Geometric Morphometrics,True,"[""L3-183: Geometric Morphometrics"", ""L3-183: Geometric Morphometrics"", ""L3-183: Geometric Morphometrics""]"
81,intermediate,How do I study funerary practices and biological characteristics of a past population from skeletal remains?,,some kind of statistical or quantitative analysis,Discriminant Function Analysis (DFA),"This method calculates linear combinations of variables to maximize the ratio of between-group variance to within-group variance, enabling precise assignment of individuals to specific ancestral populations.",L3-015: Discriminant Analysis Variants,True,"[""L3-015: Discriminant Analysis Variants"", ""L3-015: Discriminant Analysis Variants"", ""L3-015: Discriminant Analysis Variants""]"
81,intermediate,How do I study funerary practices and biological characteristics of a past population from skeletal remains?,,some kind of statistical or quantitative analysis,Multivariate Regression,"This approach quantifies the relationship between continuous biological variables (e.g., stature) and skeletal measurements to estimate missing traits with confidence intervals.",L3-115: Multivariate Statistical Analysis,True,"[""L3-115: Multivariate Statistical Analysis"", ""L3-115: Multivariate Statistical Analysis"", ""L3-115: Multivariate Statistical Analysis""]"
81,intermediate,How do I study funerary practices and biological characteristics of a past population from skeletal remains?,,some kind of statistical or quantitative analysis,"Cluster Analysis (e.g., K-Means or Hierarchical)",These algorithms group individuals based on similarity in metric or non-metric trait scores to reveal natural patterns of biological affinity without pre-defined categories.,L3-052: K-Means Clustering,True,"[""L3-052: K-Means Clustering"", ""L3-052: K-Means Clustering"", ""L3-052: K-Means Clustering""]"
81,intermediate,How do I study funerary practices and biological characteristics of a past population from skeletal remains?,,some kind of statistical or quantitative analysis,Logistic Regression,This statistical model predicts the probability of a binary outcome (such as sex) based on a set of predictor variables derived from skeletal measurements.,L3-134: Logistic Regression Variants,True,"[""L3-134: Logistic Regression Variants"", ""L3-134: Logistic Regression Variants"", ""L3-134: Logistic Regression Variants""]"
81,intermediate,How do I study funerary practices and biological characteristics of a past population from skeletal remains?,,some kind of statistical or quantitative analysis,Permutation Tests,This non-parametric method assesses the statistical significance of observed group differences by randomly shuffling data labels to generate a null distribution.,L3-049: Randomization-Based Statistical Inference,True,"[""L3-049: Randomization-Based Statistical Inference"", ""L3-049: Randomization-Based Statistical Inference"", ""L3-049: Randomization-Based Statistical Inference""]"
81,intermediate,How do I study funerary practices and biological characteristics of a past population from skeletal remains?,,some kind of statistical or quantitative analysis,Bayesian Mixture Modeling,This probabilistic framework estimates population parameters and individual origins while explicitly accounting for uncertainty and prior knowledge about the ancestral groups.,L3-063: Gaussian Mixture Modeling,True,"[""L3-063: Gaussian Mixture Modeling"", ""L3-063: Gaussian Mixture Modeling"", ""L3-063: Gaussian Mixture Modeling""]"
81,intermediate,How do I study funerary practices and biological characteristics of a past population from skeletal remains?,,some kind of statistical or quantitative analysis,Survival Analysis (Kaplan-Meier Estimator),"This method analyzes time-to-event data, such as age-at-death distributions, to compare mortality profiles and life expectancy across different social or biological subgroups.",L3-045: Survival Analysis Methods,True,"[""L3-045: Survival Analysis Methods"", ""L3-045: Survival Analysis Methods"", ""L3-045: Survival Analysis Methods""]"
81,intermediate,How do I study funerary practices and biological characteristics of a past population from skeletal remains?,,some kind of statistical or quantitative analysis,Factor Analysis,This technique reduces a large set of correlated skeletal variables into a smaller number of uncorrelated latent factors that explain the underlying biological structure.,L3-020: Factor and Correspondence Analysis,True,"[""L3-020: Factor and Correspondence Analysis"", ""L3-020: Factor and Correspondence Analysis"", ""L3-020: Factor and Correspondence Analysis""]"
81,intermediate,How do I study funerary practices and biological characteristics of a past population from skeletal remains?,,some kind of statistical or quantitative analysis,Procrustes Analysis,"As the core step in geometric morphometrics, this method superimposes landmark configurations to isolate pure shape variation from differences in scale, rotation, and translation.",L3-005: Procrustes Analysis Methods,True,"[""L3-005: Procrustes Analysis Methods"", ""L3-005: Procrustes Analysis Methods"", ""L3-005: Procrustes Analysis Methods""]"
81,intermediate,How do I study funerary practices and biological characteristics of a past population from skeletal remains?,,some kind of statistical or quantitative analysis,Canonical Correlation Analysis (CCA),"This method explores the strength and nature of the linear relationship between two sets of variables, such as linking cranial shape variables with dental metric variables.",L3-115: Multivariate Statistical Analysis,True,"[""L3-115: Multivariate Statistical Analysis"", ""L3-115: Multivariate Statistical Analysis"", ""L3-115: Multivariate Statistical Analysis""]"
