iteration,profile,question,l2_input,vague_input,l4_method,l4_justification,l3_mapping,l3_mapping_consistent,l3_mapping_runs
33,intermediate,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,some kind of dating or chronological modelling,"Typological Analysis (e.g., K-means clustering or hierarchical clustering)",This unsupervised learning method groups artifacts into distinct phases based on morphological similarities to infer relative chronologies and functional shifts.,L3-080: Unsupervised Clustering Algorithms,True,"[""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms""]"
33,intermediate,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,some kind of dating or chronological modelling,Contextual Bayesian Networks,This probabilistic framework models complex dependencies between multiple dating sources and stratigraphic units to reduce uncertainty in site-wide chronologies.,L3-138: Bayesian Computational Techniques,True,"[""L3-138: Bayesian Computational Techniques"", ""L3-138: Bayesian Computational Techniques"", ""L3-138: Bayesian Computational Techniques""]"
33,intermediate,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,some kind of dating or chronological modelling,"Provenance Modelling (e.g., Isotope Sourcing or Neutron Activation Analysis)",This method traces the geological origin of raw materials to reconstruct trade networks and infer the economic function of the site.,L3-134: Geochemical Isotope & Elemental Modeling,True,"[""L3-134: Geochemical Isotope & Elemental Modeling"", ""L3-134: Geochemical Isotope & Elemental Modeling"", ""L3-134: Geochemical Isotope & Elemental Modeling""]"
33,intermediate,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,some kind of dating or chronological modelling,"Spatial Point Pattern Analysis (e.g., Ripley's K-function)","This statistical tool evaluates the spatial distribution of features to distinguish between random, clustered, or regular patterns that indicate specific site functions.",L3-021: Spatial Pattern & Suitability Analysis,True,"[""L3-021: Spatial Pattern & Suitability Analysis"", ""L3-021: Spatial Pattern & Suitability Analysis"", ""L3-021: Spatial Pattern & Suitability Analysis""]"
33,intermediate,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,some kind of dating or chronological modelling,Agent-Based Modelling (ABM),This simulation technique tests hypotheses about site formation processes and human behavior by modeling individual agents interacting within the archaeological landscape.,L3-173: Discrete Event & Agent Simulation,True,"[""L3-173: Discrete Event & Agent Simulation"", ""L3-173: Discrete Event & Agent Simulation"", ""L3-173: Discrete Event & Agent Simulation""]"
33,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,Bayesian Chronological Modeling,This method integrates radiocarbon dates with stratigraphic constraints to generate precise probability distributions for site occupation phases.,L3-018: Bayesian Chronological Modeling,True,"[""L3-018: Bayesian Chronological Modeling"", ""L3-018: Bayesian Chronological Modeling"", ""L3-018: Bayesian Chronological Modeling""]"
33,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,Spatial Point Pattern Analysis,This technique quantifies the non-random distribution of artifact scatters to infer activity areas and site boundaries.,L3-021: Spatial Pattern & Suitability Analysis,True,"[""L3-021: Spatial Pattern & Suitability Analysis"", ""L3-021: Spatial Pattern & Suitability Analysis"", ""L3-021: Spatial Pattern & Suitability Analysis""]"
33,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,"Multivariate Statistical Classification (e.g., PCA or Cluster Analysis)",This approach reduces complex artifact assemblage data into interpretable groups to identify distinct functional zones or cultural phases.,L3-152: Multivariate Analysis Variants,True,"[""L3-152: Multivariate Analysis Variants"", ""L3-152: Multivariate Analysis Variants"", ""L3-152: Multivariate Analysis Variants""]"
33,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,Network Analysis,"This method models relationships between artifacts, features, or sites to reveal trade networks, social connections, and information flow.",L3-074: Network Structure Analysis,True,"[""L3-074: Network Structure Analysis"", ""L3-074: Network Structure Analysis"", ""L3-074: Network Structure Analysis""]"
33,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,D Photogrammetry and LiDAR Processing,These technologies create high-resolution digital surface models to detect subtle topographic features and architectural remains invisible to the naked eye.,L3-024: Advanced Photogrammetric Techniques,True,"[""L3-024: Advanced Photogrammetric Techniques"", ""L3-024: Advanced Photogrammetric Techniques"", ""L3-024: Advanced Photogrammetric Techniques""]"
33,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,Agent-Based Modeling,This simulation technique tests hypotheses about human decision-making and site formation processes by modeling individual behaviors under varying environmental conditions.,L3-173: Discrete Event & Agent Simulation,True,"[""L3-173: Discrete Event & Agent Simulation"", ""L3-173: Discrete Event & Agent Simulation"", ""L3-173: Discrete Event & Agent Simulation""]"
33,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,Provenance Isotope Sourcing,This geochemical method traces the origin of raw materials to reconstruct ancient trade routes and economic strategies.,L3-134: Geochemical Isotope & Elemental Modeling,True,"[""L3-134: Geochemical Isotope & Elemental Modeling"", ""L3-134: Geochemical Isotope & Elemental Modeling"", ""L3-134: Geochemical Isotope & Elemental Modeling""]"
33,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,Machine Learning-Based Artifact Classification,This algorithm automates the sorting of large ceramic or lithic datasets to identify typological patterns and production sequences faster than manual methods.,L3-076: Topic Modeling & Classification,True,"[""L3-076: Topic Modeling & Classification"", ""L3-076: Topic Modeling & Classification"", ""L3-076: Topic Modeling & Classification""]"
33,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,Geographic Information Systems (GIS) Buffer and Overlay Analysis,This tool evaluates site location relative to environmental variables like water sources or elevation to determine settlement preferences and constraints.,L3-035: GIS Computational Analysis,True,"[""L3-035: GIS Computational Analysis"", ""L3-035: GIS Computational Analysis"", ""L3-035: GIS Computational Analysis""]"
33,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,Sequence Analysis of Stratigraphic Profiles,This method orders layers and associated finds to establish a robust relative chronology before absolute dating is applied.,L3-135: Seismic Data Analysis,True,"[""L3-135: Seismic Data Analysis"", ""L3-135: Seismic Data Analysis"", ""L3-135: Seismic Data Analysis""]"
